id_venda,id_pedido,cpf_cliente,data_venda,data_entrega,produto_id,produto_nome,categoria_produto,quantidade,valor_unitario,desconto,valor_total,custo,canal_venda,status_venda,forma_pagamento,parcelas,vendedor_id,loja_id
109,PED-20251105-000109,05254000600,2025-11-05T04:25:57.682864,2025-11-15T04:25:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,2,1672.25,0.0,3344.5,2486.61,ECOMMERCE,CONCLUIDA,PIX,1,VND013,
110,PED-20250718-000110,91292648473,2025-07-18T14:08:57.682864,2025-07-26T14:08:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,130.06,0.0,130.06,71.67,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND040,LOJA19
111,PED-20260121-000111,93263060546,2026-01-21T06:17:57.682864,2026-01-24T06:17:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,884.96,176.99,707.97,511.73,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,1,VND031,
112,PED-20260201-000112,24530593606,2026-02-01T13:32:57.682864,2026-02-09T13:32:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,53.04,0.0,53.04,31.22,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND041,
113,PED-20250506-000113,63814684753,2025-05-06T12:24:57.682864,2025-05-14T12:24:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,3,1179.97,0.0,3539.91,1589.67,ECOMMERCE,CONCLUIDA,BOLETO,1,VND004,
114,PED-20250803-000114,57952837117,2025-08-03T15:39:57.682864,2025-08-08T15:39:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,372.1,18.61,353.49,206.84,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND010,
115,PED-20250420-000115,44034403128,2025-04-20T14:19:57.682864,2025-04-25T14:19:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,473.85,94.77,379.08,202.74,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,12,VND036,
116,PED-20250920-000116,17948442367,2025-09-20T12:24:57.682864,2025-09-25T12:24:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,2961.0,0.0,2961.0,1335.75,ECOMMERCE,CONCLUIDA,BOLETO,1,VND008,
117,PED-20250724-000117,63724858426,2025-07-24T09:46:57.682864,2025-07-31T09:46:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,218.17,0.0,218.17,114.1,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND014,
118,PED-20250416-000118,60159461057,2025-04-16T13:59:57.682864,2025-04-20T13:59:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,133.02,0.0,133.02,65.23,APP_MOBILE,CONCLUIDA,PIX,1,VND009,
119,PED-20260222-000119,77008267142,2026-02-22T03:26:57.682864,2026-03-04T03:26:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3424.24,0.0,3424.24,1708.37,APP_MOBILE,CONCLUIDA,BOLETO,1,VND016,
120,PED-20250813-000120,82425154922,2025-08-13T04:30:57.682864,2025-08-18T04:30:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,2,102.98,0.0,205.96,95.49,ECOMMERCE,CONCLUIDA,BOLETO,1,VND042,
121,PED-20250413-000121,50006890032,2025-04-13T02:00:57.682864,2025-04-17T02:00:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,170.29,0.0,170.29,110.58,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND037,
122,PED-20250627-000122,14897305837,2025-06-27T04:48:57.682864,,CALC-001,Tênis Nike Air Max 270,Calçados,2,529.37,0.0,1058.74,748.01,LOJA_FISICA,CANCELADA,CARTAO_CREDITO,3,VND007,LOJA12
123,PED-20250906-000123,28740709124,2025-09-06T07:24:57.682864,2025-09-14T07:24:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3419.58,0.0,3419.58,1549.47,LOJA_FISICA,CONCLUIDA,PIX,1,VND028,LOJA01
124,PED-20250709-000124,11778064442,2025-07-09T11:55:57.682864,,CASA-002,Aspirador Robô iRobot,Casa,1,2764.6,0.0,2764.6,1666.19,ECOMMERCE,PENDENTE,CARTAO_CREDITO,1,VND036,
125,PED-20250629-000125,51238477909,2025-06-29T06:29:57.682864,2025-07-09T06:29:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,4238.45,0.0,4238.45,2036.22,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,12,VND041,
126,PED-20250914-000126,54729806409,2025-09-14T06:13:57.682864,2025-09-18T06:13:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,185.64,0.0,185.64,111.19,TELEVENDAS,CONCLUIDA,BOLETO,1,VND036,
127,PED-20250528-000127,60437942503,2025-05-28T13:32:57.682864,2025-06-04T13:32:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3825.39,573.81,3251.58,1657.77,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND026,LOJA08
128,PED-20250901-000128,77008267142,2025-09-01T08:21:57.682864,2025-09-09T08:21:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,83.1,8.31,74.79,48.27,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,1,VND041,
129,PED-20260204-000129,10594569311,2026-02-04T09:30:57.682864,2026-02-13T09:30:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,435.76,0.0,435.76,278.5,ECOMMERCE,CONCLUIDA,BOLETO,1,VND028,
130,PED-20250915-000130,16148393018,2025-09-15T10:52:57.682864,2025-09-25T10:52:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6266.7,0.0,6266.7,2694.42,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND035,LOJA20
131,PED-20250424-000131,65911695715,2025-04-24T05:50:57.682864,2025-04-28T05:50:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2994.07,0.0,2994.07,1941.64,TELEVENDAS,CONCLUIDA,CARTAO_DEBITO,1,VND032,
132,PED-20251215-000132,69450324859,2025-12-15T15:28:57.682864,,CALC-001,Tênis Nike Air Max 270,Calçados,1,529.17,0.0,529.17,295.06,ECOMMERCE,CANCELADA,CARTAO_CREDITO,3,VND013,
133,PED-20250913-000133,30261290380,2025-09-13T14:26:57.682864,2025-09-20T14:26:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,634.99,63.5,571.49,292.18,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND007,
134,PED-20250527-000134,02719310352,2025-05-27T08:50:57.682864,2025-06-05T08:50:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,3825.2,0.0,3825.2,2097.81,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND008,LOJA02
135,PED-20250603-000135,96815399907,2025-06-03T04:38:57.682864,2025-06-09T04:38:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,101.24,5.06,96.18,39.63,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND030,LOJA10
136,PED-20250823-000136,84515949306,2025-08-23T01:50:57.682864,2025-08-26T01:50:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,6817.08,0.0,6817.08,3690.36,TELEVENDAS,DEVOLVIDA,CARTAO_DEBITO,1,VND037,
137,PED-20250807-000137,38870841448,2025-08-07T07:36:57.682864,2025-08-17T07:36:57.682864,CASA-002,Aspirador Robô iRobot,Casa,3,3321.83,0.0,9965.49,5920.71,ECOMMERCE,CONCLUIDA,PIX,1,VND022,
138,PED-20251022-000138,66460032629,2025-10-22T09:43:57.682864,2025-10-28T09:43:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,2,523.36,0.0,1046.72,509.1,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND019,
139,PED-20250725-000139,02403164879,2025-07-25T05:47:57.682864,2025-07-28T05:47:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,725.73,0.0,725.73,497.92,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND037,LOJA18
140,PED-20251219-000140,24530593606,2025-12-19T01:59:57.682864,2025-12-23T01:59:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,101.97,0.0,101.97,68.99,LOJA_FISICA,CONCLUIDA,PIX,1,VND023,LOJA16
141,PED-20250514-000141,71534514805,2025-05-14T08:18:57.682864,2025-05-24T08:18:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,683.33,68.33,615.0,296.51,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND041,
142,PED-20250428-000142,09601751726,2025-04-28T02:25:57.682864,2025-05-07T02:25:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,689.85,137.97,551.88,374.32,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,2,VND010,
143,PED-20250424-000143,40493641742,2025-04-24T13:58:57.682864,2025-05-01T13:58:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3965.16,0.0,3965.16,2070.45,ECOMMERCE,CONCLUIDA,PIX,1,VND043,
144,PED-20250429-000144,68248770508,2025-04-29T04:36:57.682864,2025-05-03T04:36:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,176.23,26.43,149.8,112.22,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND034,LOJA08
145,PED-20250628-000145,26765674039,2025-06-28T05:02:57.682864,2025-07-02T05:02:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3788.1,378.81,3409.29,1404.96,APP_MOBILE,CONCLUIDA,PIX,1,VND028,
146,PED-20250622-000146,31913673499,2025-06-22T14:05:57.682864,2025-06-28T14:05:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,829.35,0.0,829.35,530.46,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND030,
147,PED-20250423-000147,94288084580,2025-04-23T13:30:57.682864,2025-04-28T13:30:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,267.52,0.0,267.52,169.0,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND038,LOJA14
148,PED-20250504-000148,71878662082,2025-05-04T11:26:57.682864,,CASA-002,Aspirador Robô iRobot,Casa,2,2469.94,493.99,4445.89,1865.65,ECOMMERCE,CANCELADA,BOLETO,1,VND040,
149,PED-20250705-000149,40539595195,2025-07-05T10:46:57.682864,2025-07-11T10:46:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3923.73,0.0,3923.73,1627.22,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND044,
150,PED-20250816-000150,51238477909,2025-08-16T09:38:57.682864,2025-08-23T09:38:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,2001.97,0.0,2001.97,1318.58,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,2,VND021,LOJA13
151,PED-20251230-000151,94239531233,2025-12-30T13:50:57.682864,2026-01-07T13:50:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1391.93,0.0,1391.93,817.23,APP_MOBILE,CONCLUIDA,BOLETO,1,VND013,
152,PED-20250622-000152,27291186838,2025-06-22T09:33:57.682864,2025-07-02T09:33:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,2,1470.9,0.0,2941.8,1517.02,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND044,
153,PED-20251202-000153,62513572408,2025-12-02T09:06:57.682864,2025-12-10T09:06:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,661.32,0.0,661.32,369.97,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND049,LOJA08
154,PED-20250417-000154,41474669662,2025-04-17T14:05:57.682864,2025-04-23T14:05:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4668.92,933.78,3735.14,1760.05,ECOMMERCE,CONCLUIDA,PIX,1,VND012,
155,PED-20251006-000155,40539595195,2025-10-06T15:22:57.682864,2025-10-13T15:22:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4052.57,0.0,4052.57,2015.8,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND020,LOJA10
156,PED-20250812-000156,91292648473,2025-08-12T07:09:57.682864,,VEST-001,Camiseta Polo Masculina,Vestuário,1,96.13,0.0,96.13,41.77,ECOMMERCE,CANCELADA,CARTAO_CREDITO,1,VND010,
157,PED-20250429-000157,90480458863,2025-04-29T02:31:57.682864,2025-05-06T02:31:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,2,2112.8,0.0,4225.6,1810.59,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND041,LOJA09
158,PED-20251107-000158,71878662082,2025-11-07T15:47:57.682864,2025-11-12T15:47:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,535.96,80.39,455.57,327.95,ECOMMERCE,DEVOLVIDA,CARTAO_CREDITO,2,VND024,
159,PED-20251001-000159,14194886780,2025-10-01T05:02:57.682864,2025-10-08T05:02:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,183.94,27.59,156.35,116.6,TELEVENDAS,CONCLUIDA,BOLETO,1,VND027,
160,PED-20250609-000160,15517097596,2025-06-09T12:57:57.682864,2025-06-19T12:57:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,463.58,0.0,463.58,291.46,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,3,VND049,
161,PED-20251014-000161,97785011303,2025-10-14T09:45:57.682864,2025-10-23T09:45:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,57.61,0.0,57.61,30.01,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND028,
162,PED-20250606-000162,42684665923,2025-06-06T05:03:57.682864,2025-06-10T05:03:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,1899.0,0.0,1899.0,1071.82,TELEVENDAS,CONCLUIDA,PIX,1,VND009,
163,PED-20250810-000163,54812693250,2025-08-10T01:22:57.682864,2025-08-17T01:22:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,400.8,0.0,400.8,225.77,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,12,VND044,
164,PED-20250630-000164,77767235416,2025-06-30T02:59:57.682864,,CASA-002,Aspirador Robô iRobot,Casa,1,1504.32,75.22,1429.1,864.66,TELEVENDAS,PENDENTE,PIX,1,VND024,
165,PED-20250614-000165,13298320781,2025-06-14T15:51:57.682864,2025-06-24T15:51:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,501.37,50.14,451.23,259.49,TELEVENDAS,CONCLUIDA,PIX,1,VND006,
166,PED-20250621-000166,74239516927,2025-06-21T01:04:57.682864,2025-06-24T01:04:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,179.71,35.94,143.77,92.55,ECOMMERCE,CONCLUIDA,PIX,1,VND027,
167,PED-20250829-000167,05254000600,2025-08-29T06:30:57.682864,2025-09-06T06:30:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1206.11,0.0,1206.11,592.19,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND046,LOJA06
168,PED-20251206-000168,02864143178,2025-12-06T10:21:57.682864,2025-12-12T10:21:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,2,4682.65,0.0,9365.3,3867.63,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,6,VND029,
169,PED-20250526-000169,64324992835,2025-05-26T08:09:57.682864,2025-05-29T08:09:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4842.12,484.21,4357.91,2406.45,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND007,
170,PED-20250912-000170,39078545356,2025-09-12T15:12:57.682864,2025-09-15T15:12:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2687.24,134.36,2552.88,1058.97,APP_MOBILE,CONCLUIDA,PIX,1,VND022,
171,PED-20251016-000171,29013131247,2025-10-16T02:37:57.682864,,VEST-001,Camiseta Polo Masculina,Vestuário,1,241.7,0.0,241.7,124.89,APP_MOBILE,CANCELADA,PIX,1,VND043,
172,PED-20251028-000172,96815399907,2025-10-28T01:07:57.682864,2025-11-05T01:07:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,675.41,0.0,675.41,279.44,LOJA_FISICA,CONCLUIDA,PIX,1,VND008,LOJA08
173,PED-20250522-000173,20343433958,2025-05-22T06:14:57.682864,2025-05-26T06:14:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,42.2,0.0,42.2,30.67,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND033,
174,PED-20250820-000174,96505235701,2025-08-20T04:10:57.682864,2025-08-28T04:10:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,5555.1,0.0,5555.1,3334.62,LOJA_FISICA,CONCLUIDA,PIX,1,VND045,LOJA10
175,PED-20250501-000175,82406228525,2025-05-01T10:47:57.682864,2025-05-04T10:47:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,5283.05,0.0,5283.05,3789.24,LOJA_FISICA,CONCLUIDA,PIX,1,VND015,LOJA14
176,PED-20251108-000176,28740709124,2025-11-08T08:29:57.682864,,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,83.13,8.31,74.82,48.99,ECOMMERCE,CANCELADA,CARTAO_DEBITO,1,VND006,
177,PED-20260103-000177,27657790580,2026-01-03T05:53:57.682864,2026-01-07T05:53:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,642.81,32.14,610.67,273.95,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND035,
178,PED-20250428-000178,27974535571,2025-04-28T12:23:57.682864,2025-05-05T12:23:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,129.46,0.0,129.46,89.31,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,1,VND005,
179,PED-20250718-000179,63814684753,2025-07-18T01:11:57.682864,2025-07-21T01:11:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,38.95,0.0,38.95,18.87,APP_MOBILE,CONCLUIDA,PIX,1,VND032,
180,PED-20250720-000180,15517097596,2025-07-20T14:51:57.682864,2025-07-29T14:51:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,2,501.32,0.0,1002.64,687.47,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,12,VND037,
181,PED-20251223-000181,47094930062,2025-12-23T02:28:57.682864,2026-01-02T02:28:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,226.84,0.0,226.84,138.43,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND027,LOJA01
182,PED-20250418-000182,05778359047,2025-04-18T02:06:57.682864,,VEST-002,Vestido Social Feminino,Vestuário,1,260.14,0.0,260.14,119.06,LOJA_FISICA,CANCELADA,BOLETO,1,VND037,LOJA11
183,PED-20250826-000183,50159279836,2025-08-26T06:56:57.682864,2025-09-04T06:56:57.682864,VEST-002,Vestido Social Feminino,Vestuário,2,383.16,0.0,766.32,332.02,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND023,LOJA10
184,PED-20251201-000184,10594569311,2025-12-01T11:36:57.682864,2025-12-11T11:36:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,504.47,100.89,403.58,247.55,LOJA_FISICA,CONCLUIDA,PIX,1,VND039,LOJA01
185,PED-20250427-000185,18304847884,2025-04-27T05:37:57.682864,2025-05-07T05:37:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1902.8,95.14,1807.66,896.89,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND004,
186,PED-20250509-000186,13298320781,2025-05-09T15:28:57.682864,2025-05-16T15:28:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,627.2,0.0,627.2,469.9,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND033,LOJA15
187,PED-20250507-000187,60437942503,2025-05-07T04:48:57.682864,2025-05-12T04:48:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4627.94,0.0,4627.94,2030.08,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,1,VND016,
188,PED-20250911-000188,18843946714,2025-09-11T13:33:57.682864,2025-09-15T13:33:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,592.91,0.0,592.91,288.73,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND026,
189,PED-20251021-000189,73968443047,2025-10-21T14:03:57.682864,2025-10-24T14:03:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4685.12,0.0,4685.12,2324.13,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND023,LOJA09
190,PED-20250810-000190,02719310352,2025-08-10T11:42:57.682864,2025-08-17T11:42:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2189.05,437.81,1751.24,892.99,ECOMMERCE,CONCLUIDA,PIX,1,VND021,
191,PED-20250831-000191,00154165930,2025-08-31T15:13:57.682864,2025-09-03T15:13:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4084.7,0.0,4084.7,3026.3,APP_MOBILE,CONCLUIDA,PIX,1,VND024,
192,PED-20251022-000192,63724858426,2025-10-22T05:20:57.682864,2025-11-01T05:20:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,1198.15,0.0,1198.15,644.73,ECOMMERCE,CONCLUIDA,PIX,1,VND046,
193,PED-20250925-000193,13298320781,2025-09-25T09:48:57.682864,,CASA-001,Cafeteira Nespresso Essenza,Casa,1,617.92,0.0,617.92,299.53,ECOMMERCE,CANCELADA,PIX,1,VND050,
194,PED-20251226-000194,04433772003,2025-12-26T03:42:57.682864,2025-12-30T03:42:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,1958.96,391.79,1567.17,794.62,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND032,
195,PED-20250420-000195,59150508830,2025-04-20T15:46:57.682864,2025-04-29T15:46:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,733.29,0.0,733.29,483.13,ECOMMERCE,DEVOLVIDA,CARTAO_CREDITO,6,VND030,
196,PED-20250701-000196,73968443047,2025-07-01T02:22:57.682864,2025-07-07T02:22:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1553.91,233.09,1320.82,649.65,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND037,LOJA10
197,PED-20250508-000197,24824467594,2025-05-08T14:25:57.682864,2025-05-14T14:25:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,388.4,0.0,388.4,215.22,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND017,LOJA11
198,PED-20251222-000198,49016814949,2025-12-22T13:20:57.682864,,CALC-001,Tênis Nike Air Max 270,Calçados,1,773.93,116.09,657.84,440.86,ECOMMERCE,CANCELADA,CARTAO_CREDITO,1,VND040,
199,PED-20250604-000199,65911695715,2025-06-04T08:48:57.682864,2025-06-07T08:48:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4824.08,0.0,4824.08,2212.36,ECOMMERCE,CONCLUIDA,BOLETO,1,VND032,
200,PED-20250421-000200,10594569311,2025-04-21T06:16:57.682864,2025-04-28T06:16:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,2,6580.81,658.08,12503.54,5116.48,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND044,
201,PED-20250717-000201,98864731857,2025-07-17T11:24:57.682864,2025-07-23T11:24:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1559.69,0.0,1559.69,834.31,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND018,LOJA15
202,PED-20251007-000202,61463985860,2025-10-07T04:29:57.682864,2025-10-13T04:29:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,149.54,29.91,119.63,74.19,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,1,VND026,
203,PED-20250807-000203,60437942503,2025-08-07T11:02:57.682864,2025-08-12T11:02:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1243.65,0.0,1243.65,500.6,ECOMMERCE,CONCLUIDA,PIX,1,VND006,
204,PED-20250416-000204,92639285688,2025-04-16T13:08:57.682864,2025-04-22T13:08:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1568.87,78.44,1490.43,1050.47,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND028,
205,PED-20250615-000205,99211431581,2025-06-15T09:31:57.682864,2025-06-20T09:31:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,51.5,0.0,51.5,33.75,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND003,LOJA01
206,PED-20250429-000206,32321228687,2025-04-29T06:36:57.682864,2025-05-07T06:36:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,2,4290.68,0.0,8581.36,4137.92,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND033,LOJA09
207,PED-20250519-000207,79862588705,2025-05-19T14:18:57.682864,2025-05-27T14:18:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,660.11,0.0,660.11,330.12,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND012,LOJA07
208,PED-20250503-000208,82100404806,2025-05-03T15:48:57.682864,2025-05-07T15:48:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,2033.79,0.0,2033.79,1066.49,LOJA_FISICA,CONCLUIDA,PIX,1,VND050,LOJA02
209,PED-20250428-000209,54577170035,2025-04-28T04:05:57.682864,,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1407.16,0.0,1407.16,1024.93,ECOMMERCE,CANCELADA,CARTAO_CREDITO,2,VND030,
210,PED-20250505-000210,97785011303,2025-05-05T13:38:57.682864,,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,5554.42,0.0,5554.42,4140.38,APP_MOBILE,CANCELADA,PIX,1,VND011,
211,PED-20250824-000211,41474669662,2025-08-24T07:18:57.682864,,CALC-001,Tênis Nike Air Max 270,Calçados,1,858.23,0.0,858.23,345.91,APP_MOBILE,CANCELADA,CARTAO_CREDITO,3,VND044,
212,PED-20250804-000212,67597252200,2025-08-04T09:18:57.682864,2025-08-14T09:18:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,1635.78,0.0,1635.78,719.46,ECOMMERCE,CONCLUIDA,BOLETO,1,VND004,
213,PED-20250821-000213,06124115670,2025-08-21T09:09:57.682864,2025-08-24T09:09:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1538.15,0.0,1538.15,1150.79,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND028,
214,PED-20250913-000214,32321228687,2025-09-13T01:03:57.682864,2025-09-20T01:03:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,708.54,0.0,708.54,431.84,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND049,
215,PED-20251007-000215,31514361965,2025-10-07T13:11:57.682864,2025-10-17T13:11:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1854.41,0.0,1854.41,1281.29,LOJA_FISICA,CONCLUIDA,PIX,1,VND050,LOJA15
